노선번호,노선,정류장순서,정류장,정류장명,경도,위도,데이터기준일
3-S,250000301,20,250001862,조각공원,127.71386,37.87307,2026-03-26
3-S,250000301,21,250001989,온의금호1차,127.71586,37.86871,2026-03-26
3-S,250000301,22,250001985,럭키A,127.71825,37.86652,2026-03-26
3-S,250000301,23,250002081,시외버스터미널,127.71988,37.86418,2026-03-26
3-S,250000301,24,250001903,은행나무공원,127.72013,37.8617,2026-03-26
3-S,250000301,25,250001621,남춘천중학교,127.72144,37.86056,2026-03-26
3-S,250000301,26,250001307,한진한성,127.72324,37.85942,2026-03-26
3-S,250000301,27,250001306,퇴계현대1차,127.72646,37.85789,2026-03-26
3-S,250000301,28,250001326,퇴계동입구,127.72772,37.85927,2026-03-26
3-S,250000301,29,250001325,퇴계우성A,127.7301,37.86001,2026-03-26
3-S,250000301,30,250026588,중앙하이츠2차,127.73563,37.85698,2026-03-26
3-S,250000301,31,250001846,중앙하이츠1차,127.7371,37.85466,2026-03-26
3-S,250000301,32,250026543,홈플러스,127.73516,37.85084,2026-03-26
3-S,250000301,33,250001330,퇴계금호A,127.73891,37.84908,2026-03-26
3-S,250000301,34,250001316,퇴계주공6차,127.74085,37.85034,2026-03-26
3-S,250000301,35,250001315,퇴계주공6차,127.74154,37.85135,2026-03-26
3-S,250000301,36,250026661,춘천고용복지센터,127.74471,37.85146,2026-03-26
3-S,250000301,37,250026660,스무숲입구,127.7488,37.85061,2026-03-26
3-S,250000301,38,250002018,현진에버빌1차,127.74756,37.85038,2026-03-26
3-S,250000301,39,250002017,퇴계주공6단지,127.74301,37.85127,2026-03-26
3-S,250000301,40,250001314,퇴계주공6차A,127.74085,37.85115,2026-03-26
3-S,250000301,41,250001310,퇴계한주A,127.73902,37.84926,2026-03-26
3-S,250000301,42,250001309,남부새마을금고,127.73566,37.85083,2026-03-26
3-S,250000301,43,250001843,중앙하이츠1차,127.73739,37.85456,2026-03-26
3-S,250000301,44,250026587,퇴계주공2차,127.73464,37.85789,2026-03-26
3-S,250000301,45,250001171,퇴계우성A,127.73091,37.85994,2026-03-26
3-S,250000301,46,250001327,남부초교,127.72749,37.85927,2026-03-26
3-S,250000301,47,250001305,퇴계현대1차,127.72499,37.8586,2026-03-26
3-S,250000301,48,250001324,퇴계우체국,127.72329,37.8596,2026-03-26
3-S,250000301,49,250001620,남춘천초교,127.72193,37.86045,2026-03-26
3-S,250000301,50,250001902,열린공원,127.72049,37.86161,2026-03-26
3-S,250000301,51,250002080,시외버스터미널,127.71991,37.86372,2026-03-26
3-S,250000301,52,250001759,춘천우체국,127.72012,37.86586,2026-03-26
3-S,250000301,53,250001984,풍물시장,127.71741,37.86737,2026-03-26
3-S,250000301,54,250001988,온의금호1차,127.7162,37.86888,2026-03-26
3-S,250000301,55,250001683,공지천사거리,127.71475,37.8741,2026-03-26
3-S,250000301,56,250001352,춘천중학교,127.71718,37.87484,2026-03-26
3-S,250000301,57,250001348,춘천초등학교,127.72098,37.87602,2026-03-26
3-S,250000301,58,250001847,중앙로입구,127.72415,37.87736,2026-03-26
3-S,250000301,59,250001498,명동입구,127.72629,37.87906,2026-03-26
3-S,250000301,60,250002076,M백화점,127.72915,37.87876,2026-03-26
3-S,250000301,61,250001913,육림고개,127.73047,37.87724,2026-03-26
3-S,250000301,62,250001544,동부시장,127.73348,37.8763,2026-03-26
3-S,250000301,63,250001659,교동초교입구,127.73768,37.87733,2026-03-26
3-S,250000301,64,250002228,봉의중학교,127.7416,37.87912,2026-03-26
3-S,250000301,65,250001337,크로바A,127.74504,37.88068,2026-03-26
3-S,250000301,66,250001294,포스코후문,127.74694,37.88154,2026-03-26
3-S,250000301,67,250001331,토우시장,127.74742,37.88437,2026-03-26
3-S,250000301,68,250026643,강원도시가스,127.74792,37.88586,2026-03-26
3-S,250000301,69,250001874,정부합동청사,127.74964,37.88843,2026-03-26
3-S,250000301,70,250001378,기계공고,127.74911,37.89186,2026-03-26
3-S,250000301,71,250001212,후평동종점,127.74889,37.89333,2026-03-26
4,250000400,1,250001211,후평동종점,127.74865,37.89326,2026-03-26
4,250000400,2,250001377,춘천기계공고,127.74898,37.89114,2026-03-26
4,250000400,3,250001873,정부합동청사,127.74931,37.88887,2026-03-26
4,250000400,4,250026642,강원도시가스,127.74817,37.88608,2026-03-26
4,250000400,5,250001685,신성교회,127.74676,37.88508,2026-03-26
4,250000400,6,250001332,토우시장,127.74774,37.88308,2026-03-26
4,250000400,7,250001293,포스코후문,127.74675,37.88169,2026-03-26
4,250000400,8,250001336,크로바A,127.74411,37.88048,2026-03-26
4,250000400,9,250002227,봉의중학교,127.74152,37.8793,2026-03-26
4,250000400,10,250001658,교동초교입구,127.73815,37.87778,2026-03-26
4,250000400,11,250001545,동부시장,127.73429,37.87658,2026-03-26
4,250000400,12,250001914,육림고개,127.7308,37.87719,2026-03-26
4,250000400,13,250002077,시청입구,127.72874,37.87957,2026-03-26
4,250000400,14,250002029,명동입구,127.7267,37.87969,2026-03-26
4,250000400,15,250001848,중앙시장/중앙초교,127.72505,37.87834,2026-03-26
4,250000400,16,250001202,중앙로입구,127.72307,37.87703,2026-03-26
4,250000400,17,250001349,춘천시보건소,127.72076,37.87617,2026-03-26
4,250000400,18,250001353,춘천중학교,127.7177,37.87521,2026-03-26
4,250000400,19,250001684,공지사거리,127.71469,37.8743,2026-03-26
4,250000400,20,250001862,조각공원,127.71386,37.87307,2026-03-26
4,250000400,21,250001989,온의금호1차,127.71586,37.86871,2026-03-26
4,250000400,22,250001985,럭키A,127.71825,37.86652,2026-03-26
4,250000400,23,250002081,시외버스터미널,127.71988,37.86418,2026-03-26
4,250000400,24,250001903,은행나무공원,127.72013,37.8617,2026-03-26
4,250000400,25,250001621,남춘천중학교,127.72144,37.86056,2026-03-26
4,250000400,26,250001307,한진한성,127.72324,37.85942,2026-03-26
4,250000400,27,250001306,퇴계현대1차,127.72646,37.85789,2026-03-26
4,250000400,28,250001326,퇴계동입구,127.72772,37.85927,2026-03-26
4,250000400,29,250001325,퇴계우성A,127.7301,37.86001,2026-03-26
4,250000400,30,250026588,중앙하이츠2차,127.73563,37.85698,2026-03-26
4,250000400,31,250001846,중앙하이츠1차,127.7371,37.85466,2026-03-26
4,250000400,32,250026543,홈플러스,127.73516,37.85084,2026-03-26
4,250000400,33,250001330,퇴계금호A,127.73891,37.84908,2026-03-26
4,250000400,34,250001316,퇴계주공6차,127.74085,37.85034,2026-03-26
4,250000400,35,250001315,퇴계주공6차,127.74154,37.85135,2026-03-26
4,250000400,36,250026661,춘천고용복지센터,127.74471,37.85146,2026-03-26
4,250000400,37,250026660,스무숲입구,127.7488,37.85061,2026-03-26
4,250000400,38,250002018,현진에버빌1차,127.74756,37.85038,2026-03-26
4,250000400,39,250002017,퇴계주공6단지,127.74301,37.85127,2026-03-26
4,250000400,40,250001314,퇴계주공6차A,127.74085,37.85115,2026-03-26
4,250000400,41,250001310,퇴계한주A,127.73902,37.84926,2026-03-26
4,250000400,42,250001309,남부새마을금고,127.73566,37.85083,2026-03-26
4,250000400,43,250001843,중앙하이츠1차,127.73739,37.85456,2026-03-26
4,250000400,44,250026587,퇴계주공2차,127.73464,37.85789,2026-03-26
4,250000400,45,250001171,퇴계우성A,127.73091,37.85994,2026-03-26
4,250000400,46,250001327,남부초교,127.72749,37.85927,2026-03-26
4,250000400,47,250001305,퇴계현대1차,127.72499,37.8586,2026-03-26
4,250000400,48,250001324,퇴계우체국,127.72329,37.8596,2026-03-26
4,250000400,49,250001620,남춘천초교,127.72193,37.86045,2026-03-26
4,250000400,50,250001902,열린공원,127.72049,37.86161,2026-03-26
4,250000400,51,250002080,시외버스터미널,127.71991,37.86372,2026-03-26
4,250000400,52,250001759,춘천우체국,127.72012,37.86586,2026-03-26
4,250000400,53,250001984,풍물시장,127.71741,37.86737,2026-03-26
4,250000400,54,250001988,온의금호1차,127.7162,37.86888,2026-03-26
4,250000400,55,250001683,공지천사거리,127.71475,37.8741,2026-03-26
4,250000400,56,250001352,춘천중학교,127.71718,37.87484,2026-03-26
4,250000400,57,250001348,춘천초등학교,127.72098,37.87602,2026-03-26
4,250000400,58,250001847,중앙로입구,127.72415,37.87736,2026-03-26
4,250000400,59,250001498,명동입구,127.72629,37.87906,2026-03-26
4,250000400,60,250001279,한국은행,127.72865,37.88217,2026-03-26
4,250000400,61,250001359,춘천시청별관,127.73264,37.88151,2026-03-26
4,250000400,62,250001263,향교,127.73523,37.8817,2026-03-26
4,250000400,63,250001275,한림대학교,127.73737,37.8831,2026-03-26
4,250000400,64,250026527,성심경로당,127.73981,37.88122,2026-03-26
4,250000400,65,250002228,봉의중학교,127.7416,37.87912,2026-03-26
4,250000400,66,250001337,크로바A,127.74504,37.88068,2026-03-26
4,250000400,67,250001294,포스코후문,127.74694,37.88154,2026-03-26
4,250000400,68,250001331,토우시장,127.74742,37.88437,2026-03-26
4,250000400,69,250026643,강원도시가스,127.74792,37.88586,2026-03-26
4,250000400,70,250001874,정부합동청사,127.74964,37.88843,2026-03-26
4,250000400,71,250001378,기계공고,127.74911,37.89186,2026-03-26
4,250000400,72,250001212,후평동종점,127.74889,37.89333,2026-03-26
4,250000400,73,250026778,장학교차로,127.75555,37.89383,2026-03-26
4,250000400,74,250026921,춘천여고앞,127.76149,37.88594,2026-03-26
4-S,250000401,1,250001211,후평동종점,127.74865,37.89326,2026-03-26
4-S,250000401,2,250001377,춘천기계공고,127.74898,37.89114,2026-03-26
4-S,250000401,3,250001873,정부합동청사,127.74931,37.88887,2026-03-26
4-S,250000401,4,250001194,산림조합강원본부,127.75325,37.88691,2026-03-26
4-S,250000401,5,250001517,양지교,127.75561,37.88547,2026-03-26
4-S,250000401,6,250001512,만천초교,127.75812,37.88265,2026-03-26
4-S,250000401,7,250001508,동면만천농협,127.76097,37.88164,2026-03-26
4-S,250000401,8,250026531,유앤아이A,127.76325,37.87979,2026-03-26
4-S,250000401,9,250026533,동신장로교회,127.7598,37.87816,2026-03-26
4-S,250000401,10,250001215,후평주공4단지,127.75697,37.87622,2026-03-26
4-S,250000401,11,250001213,후평주공4단지후문,127.75764,37.8749,2026-03-26
4-S,250000401,12,250001409,청실A,127.7584,37.87262,2026-03-26
4-S,250000401,13,250026658,롯데마트석사점,127.75824,37.86666,2026-03-26
4-S,250000401,14,250001644,그랜드A,127.75627,37.86681,2026-03-26
4-S,250000401,15,250002144,석사대우A,127.75628,37.86906,2026-03-26
4-S,250000401,16,250002150,석사2지구A,127.757,37.87027,2026-03-26
4-S,250000401,17,250001410,청실A,127.75865,37.87318,2026-03-26
4-S,250000401,18,250001214,후평주공4단지후문,127.75788,37.87497,2026-03-26
4-S,250000401,19,250001216,대우A,127.75724,37.87625,2026-03-26
4-S,250000401,20,250001218,후평3동행복센터,127.75483,37.87647,2026-03-26
4-S,250000401,21,250001804,우미린후문,127.752,37.87723,2026-03-26
4-S,250000401,22,250001853,일성트루엘A,127.74822,37.87735,2026-03-26
4-S,250000401,23,250002238,푸른언덕공원,127.74556,37.87622,2026-03-26
4-S,250000401,24,250001750,강원대학병원,127.74295,37.87474,2026-03-26
4-S,250000401,25,250001678,춘천청소년수련관,127.74109,37.87438,2026-03-26
4-S,250000401,26,250001230,중부지구대,127.73797,37.87579,2026-03-26
4-S,250000401,27,250001545,동부시장,127.73429,37.87658,2026-03-26
4-S,250000401,28,250001914,육림고개,127.7308,37.87719,2026-03-26
4-S,250000401,29,250002077,시청입구,127.72874,37.87957,2026-03-26
4-S,250000401,30,250002029,명동입구,127.7267,37.87969,2026-03-26
4-S,250000401,31,250001848,중앙시장/중앙초교,127.72505,37.87834,2026-03-26
4-S,250000401,32,250001202,중앙로입구,127.72307,37.87703,2026-03-26
4-S,250000401,33,250001349,춘천시보건소,127.72076,37.87617,2026-03-26
4-S,250000401,34,250001353,춘천중학교,127.7177,37.87521,2026-03-26
4-S,250000401,35,250001684,공지사거리,127.71469,37.8743,2026-03-26
4-S,250000401,36,250002083,공지천의암공원,127.70828,37.87196,2026-03-26
4-S,250000401,37,250002190,삼천동사거리,127.70743,37.86983,2026-03-26
4-S,250000401,38,265000670,파크자이A,127.70852,37.86746,2026-03-26
4-S,250000401,39,250026528,파크푸르지오A,127.71243,37.86658,2026-03-26
4-S,250000401,40,250026512,럭키아파트후문,127.71587,37.86457,2026-03-26
4-S,250000401,41,250002078,시외버스터미널,127.71768,37.86288,2026-03-26
4-S,250000401,42,265000867,안마산로입구,127.71848,37.85875,2026-03-26
4-S,250000401,43,250027088,남춘천여중,127.72104,37.85788,2026-03-26
4-S,250000401,44,250027085,한숲시티A,127.72954,37.85306,2026-03-26
4-S,250000401,45,250026543,홈플러스,127.73516,37.85084,2026-03-26
4-S,250000401,46,250001330,퇴계금호A,127.73891,37.84908,2026-03-26
4-S,250000401,47,250001312,퇴계주공9차,127.74082,37.8477,2026-03-26
4-S,250000401,48,250001596,대룡중학교,127.7437,37.84808,2026-03-26
4-S,250000401,49,250001170,뜨란채A,127.74422,37.84984,2026-03-26
4-S,250000401,50,250002017,퇴계주공6단지,127.74301,37.85127,2026-03-26
4-S,250000401,51,250002129,현진에버빌2차,127.74164,37.85273,2026-03-26
4-S,250000401,52,250026660,스무숲입구,127.7488,37.85061,2026-03-26
4-S,250000401,53,250002018,현진에버빌1차,127.74756,37.85038,2026-03-26
4-S,250000401,54,250001304,투탑시티,127.74418,37.85051,2026-03-26
4-S,250000401,55,250002126,성원초등학교,127.74345,37.84811,2026-03-26
4-S,250000401,56,250001313,퇴계주공7단지,127.74095,37.84786,2026-03-26
4-S,250000401,57,250001310,퇴계한주A,127.73902,37.84926,2026-03-26
4-S,250000401,58,250001309,남부새마을금고,127.73566,37.85083,2026-03-26
4-S,250000401,59,250027086,한숲시티A,127.7297,37.85324,2026-03-26
4-S,250000401,60,265000681,강원도립극단,127.7253,37.85555,2026-03-26
4-S,250000401,61,250027087,남춘천여중,127.72056,37.8583,2026-03-26
4-S,250000401,62,250002252,배나무골,127.71747,37.85986,2026-03-26
4-S,250000401,63,250002079,시외버스터미널,127.7172,37.86369,2026-03-26
4-S,250000401,64,250026513,럭키아파트후문,127.71607,37.86481,2026-03-26
4-S,250000401,65,250026511,파크푸르지오A,127.71271,37.86674,2026-03-26
4-S,250000401,66,265000671,파크자이A,127.70783,37.86806,2026-03-26
4-S,250000401,67,250002189,삼천동사거리,127.70703,37.86899,2026-03-26
4-S,250000401,68,250002082,시립청소년도서관,127.70845,37.87139,2026-03-26
4-S,250000401,69,250001683,공지천사거리,127.71475,37.8741,2026-03-26
4-S,250000401,70,250001352,춘천중학교,127.71718,37.87484,2026-03-26
4-S,250000401,71,250001348,춘천초등학교,127.72098,37.87602,2026-03-26
4-S,250000401,72,250001847,중앙로입구,127.72415,37.87736,2026-03-26
4-S,250000401,73,250001498,명동입구,127.72629,37.87906,2026-03-26
4-S,250000401,74,250002076,M백화점,127.72915,37.87876,2026-03-26
4-S,250000401,75,250001913,육림고개,127.73047,37.87724,2026-03-26
4-S,250000401,76,250001544,동부시장,127.73348,37.8763,2026-03-26
4-S,250000401,77,250001229,중부지구대,127.73851,37.87533,2026-03-26
4-S,250000401,78,250001677,춘천청소년수련관,127.74071,37.87433,2026-03-26
4-S,250000401,79,250001749,강원대학병원,127.74331,37.87484,2026-03-26
4-S,250000401,80,250002237,푸른언덕공원,127.7463,37.87627,2026-03-26
4-S,250000401,81,250001205,후평중학교,127.74843,37.87723,2026-03-26
4-S,250000401,82,250001805,한국국토정보공사,127.75119,37.8779,2026-03-26
4-S,250000401,83,250001217,후평3동행복센터,127.75371,37.87619,2026-03-26
4-S,250000401,84,250001215,후평주공4단지,127.75697,37.87622,2026-03-26
4-S,250000401,85,250001213,후평주공4단지후문,127.75764,37.8749,2026-03-26
4-S,250000401,86,250001409,청실A,127.7584,37.87262,2026-03-26
4-S,250000401,87,250002149,석사2지구A,127.75685,37.87051,2026-03-26
4-S,250000401,88,250002141,석사부영A,127.75602,37.86912,2026-03-26
4-S,250000401,89,250001964,그랜드A,127.756,37.86691,2026-03-26
4-S,250000401,90,250026659,롯데마트석사점,127.75852,37.86665,2026-03-26
4-S,250000401,91,250001410,청실A,127.75865,37.87318,2026-03-26
4-S,250000401,92,250001214,후평주공4단지후문,127.75788,37.87497,2026-03-26
4-S,250000401,93,250001216,대우A,127.75724,37.87625,2026-03-26
4-S,250000401,94,250026534,구름다리주유소,127.75993,37.87796,2026-03-26
4-S,250000401,95,250026532,유앤아이A,127.76349,37.87969,2026-03-26
4-S,250000401,96,250001509,동면만천농협,127.76087,37.88187,2026-03-26
4-S,250000401,97,250001515,만천초교,127.75847,37.88275,2026-03-26
4-S,250000401,98,250001516,양지교,127.75606,37.88518,2026-03-26
4-S,250000401,99,250001193,산림조합강원본부,127.75358,37.88721,2026-03-26
4-S,250000401,100,250001874,정부합동청사,127.74964,37.88843,2026-03-26
4-S,250000401,101,250001378,기계공고,127.74911,37.89186,2026-03-26
4-S,250000401,102,250001212,후평동종점,127.74889,37.89333,2026-03-26
6,250000600,1,250001211,후평동종점,127.74865,37.89326,2026-03-26
6,250000600,2,250001377,춘천기계공고,127.74898,37.89114,2026-03-26
6,250000600,3,250001873,정부합동청사,127.74931,37.88887,2026-03-26
6,250000600,4,250001194,산림조합강원본부,127.75325,37.88691,2026-03-26
6,250000600,5,250001517,양지교,127.75561,37.88547,2026-03-26
6,250000600,6,250001512,만천초교,127.75812,37.88265,2026-03-26
